Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.5795635976583289	1.6609437906383153	3.6754895767446953	0.6256668324561805	2.671417033551909
D1SG_S1	0.3054853653400716	2.418340451165516	4.559025383739975	0.833865912447951	6.019234310879792
D2RP_S10	0.7671628831587245	0.7650388522571397	0.6799564278624225	0.38788204034136564	1.6336720467370038
D2SG_S2	0.7337429595494112	1.0512292955685005	1.9798890981486772	0.4394757093109196	1.7840440041780352
L1RP_S13	0.2909814323607427	2.229161680388122	3.096204298968657	0.8253107684988454	5.724451309372157
L1SG_S5	0.3930544593528019	1.7501110759504364	1.1406189231377057	0.7771701385641843	4.487728859841533
L2RP_S14	0.6926003886010362	0.6693415283554226	0.49725959231439015	0.4319518455770708	1.7604141342838857
L2SG_S6	0.9459829580036518	0.23900090065370636	0.3001803824785982	0.10323283673360317	1.1151166556518266
S1RP_S11	0.4084507042253521	1.2306165752840195	0.6989685904014572	0.6791124103109221	3.1163561076604553
S1SG_S3	0.5924491771539206	1.1677853326304808	0.6828380100030714	0.592835648408714	2.456010689766392
S2RP_S12	0.751671197560754	0.9861184659988507	1.312094237690865	0.41824327869900946	1.718931579791096
S2SG_S4	0.21778846153846154	2.113102927533641	1.5235910026116495	0.8557308432308433	6.931488492721193
