Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.41640764811151926	2.820504697787934	11.477102670111405	0.804840750103738	5.12402051417781
D1SG_S1	0.24525247073902925	3.446506608479987	12.330711120224732	0.9117821707989083	11.335577048949023
D2RP_S10	0.7480042448636194	0.951106933862012	1.7253158231442636	0.4219670646641802	1.7300052278492228
D2SG_S2	0.7254605321705081	1.1470670979596085	2.2840301306651343	0.453282938666146	1.8290996764583276
L1RP_S13	0.12710911136107986	3.2702444580628702	8.033261653623489	0.9382642171280929	16.19806137511623
L1SG_S5	0.6912442396313364	1.1421738138892419	1.047515491688637	0.5006520033825876	2.0026114188381823
L2RP_S14	0.5546374835324843	0.9908633303191875	0.8688978733778208	0.5557236996594117	2.2508515516884113
L2SG_S6	0.8511599260932047	0.593536690414099	0.5501295039318386	0.26738257726974	1.3649689032418586
S1RP_S11	0.4025350902320252	1.3898293719805148	1.1720077463526224	0.6803107418585268	3.128037538119178
S1SG_S3	0.652605459057072	1.0063170720261545	0.5154133641805266	0.5297753055176683	2.1266428831452493
S2RP_S12	0.6544784269312331	1.5551115400411615	3.4154515610197738	0.5562909339330184	2.25372902308253
S2SG_S4	0.2103852596314908	2.173241446721715	1.4403676568813741	0.865802201355302	7.451687062673801
