Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.47874203524984166	2.359658677997394	10.151965110154753	0.7434660624563033	3.8981197169269857
D1SG_S1	0.23839895194097774	3.814517193287161	23.614740055420455	0.9215437002536362	12.74594905995866
D2RP_S10	0.7522189421175187	0.9331003918793145	2.133320609370976	0.4158718053077768	1.7119529738277732
D2SG_S2	0.7174913951097402	1.228868999408632	3.4138060188857	0.4653882458105256	1.8705162992835827
L1RP_S13	0.23524970337611908	2.4945114233412586	4.599728145784216	0.861487556108951	7.21956794572608
L1SG_S5	0.6655622685636329	1.4373636753862906	2.1909641629298284	0.542434075183411	2.1854774268884656
L2RP_S14	0.5845323282996766	0.7940291625700074	0.876992516658727	0.5024839040160228	2.009985220723805
L2SG_S6	0.813847158719791	0.82149066394591	1.3529663067778321	0.32958491978780013	1.4916132251730971
S1RP_S11	0.5468337730870713	1.505826704038187	1.2702009677112296	0.6604744115572507	2.945286111089738
S1SG_S3	0.6452159187129551	1.1024765879215028	0.6687094906734332	0.5460224744901621	2.2027522152709063
S2RP_S12	0.6776350907763387	1.4344016404280762	3.5389701167090504	0.5253458046241697	2.106796926567144
S2SG_S4	0.20455306327418815	2.277706533931259	1.9022743901015913	0.8730989007736359	7.880152387145339
