Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.5510350776308223	2.1826670337107212	69.98771306733633	0.6641385290203694	2.977418032152453
D1SG_S1	0.23202381722865834	6.079417110253055	1418.7878928732923	0.939527522669006	16.53644838339487
D2RP_S10	0.7532396422704873	0.7696513615003961	4.170352386280823	0.4035845201888565	1.6766835098187802
D2SG_S2	0.7496170783074861	1.2330614235668267	61.995248999649846	0.418949851692766	1.7210218479649084
L1RP_S13	0.36649009221110457	2.270827738096077	21.799756995174047	0.7863397498266749	4.6803277595565005
L1SG_S5	0.1789165446559297	5.7711711715027025	739.105052197382	0.9644337629655171	28.11655332079294
L2RP_S14	0.9518340989281673	0.2659862775533932	3.289581609682927	0.09304011987380867	1.1025846036991882
L2SG_S6	0.4606741573033708	2.6896917804534284	50.67855529932536	0.7636111111111111	4.230317273795534
S1RP_S11	0.8572976878612717	0.7667186761046573	6.82442158964009	0.2624459202282893	1.3558327822002179
S1SG_S3	0.4226057906458797	3.739305142087666	192.1543686052425	0.8166194142352861	5.453139959335979
S2RP_S12	0.7057386028482346	1.2049698142189431	10.393339404044404	0.4829206309237336	1.9339390813182984
S2SG_S4	0.16978851963746225	3.3375655241232174	64.75272546753332	0.9152429654909845	11.798430723689739
