Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.31213247400856187	4.020020135514832	84.72427065467265	0.8894965430192469	9.049490643303349
D1SG_S1	0.11386805764748784	6.5466086582588785	562.8207584931241	0.982675016574378	57.72011293939193
D2RP_S10	0.7399778640703848	1.0287317270587706	6.261117201510662	0.43424447484063267	1.7675479169528403
D2SG_S2	0.6894734623329539	1.4937833138234755	12.140243274789464	0.506246892895509	2.0253037107235334
L1RP_S13	0.09282086223984143	4.07770568998745	48.070499730864796	0.9603827288998081	25.241516445466594
L1SG_S5	0.3556876888585632	3.91505341117868	57.16447218094329	0.8676897331620296	7.557992466484994
L2RP_S14	0.5425928787443985	1.1085368505390982	4.770706759597276	0.5779763054841913	2.36953520144718
L2SG_S6	0.7668755595344673	1.2091455968565363	6.340261902939787	0.4054984442055958	1.682081384402346
S1RP_S11	0.4069304517387065	1.726033735182981	13.289541100641886	0.6927641050797821	3.254828021509912
S1SG_S3	0.41975982532751094	2.602245902298954	8.795355922165088	0.8050514072296857	5.129557417109372
S2RP_S12	0.6444914214319181	1.6397656628827328	10.234329512184162	0.5696252962107107	2.3235566384254733
S2SG_S4	0.17612849626142343	2.9299556469332537	9.407239332117687	0.9085211315685912	10.931486332822358
