Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.7330585325638912	0.9436626692365696	1.8533112953755235	0.4320967661242433	1.76086336606207
D1SG_S1	0.3415368271954674	2.094559175414381	6.155887079498068	0.7822290634401379	4.591980986062915
D2RP_S10	0.8151671426516817	0.6429697121423664	1.1240219076316127	0.317736509358971	1.465709383130611
D2SG_S2	0.701455092824887	1.170246967540169	3.64735980671506	0.47955056929206497	1.9214162625555418
L1RP_S13	0.4587280108254398	1.271620099834153	0.8928830383452894	0.6537509488762006	2.8880945572395387
L1SG_S5	0.44047619047619047	1.6840151100096699	1.574214289791112	0.7478972996901283	3.966637401229148
L2RP_S14	0.6421686132503698	0.6994888772946425	0.5356640241764947	0.4654341600999148	1.870676959431056
L2SG_S6	0.9371182177506289	0.3098573108248116	0.7272727488000503	0.12028638496075972	1.1367335720448004
S1RP_S11	1.0	-0.0	0.2464912267021926	0.0	1.0
S1SG_S3	0.6382978723404256	1.1665967710751102	1.0420173798187753	0.5576210245385129	2.260505257865851
S2RP_S12	0.8480583008884895	0.6237882952476157	1.0419350776594596	0.27139691635458396	1.3724893874957338
S2SG_S4	0.21769662921348315	2.361540177534072	3.1299143127053295	0.8747293730937594	7.982717295319794
