Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.5995291655767722	1.7112956387317955	29.22384683539593	0.6035709742119799	2.5225196313821976
D1SG_S1	0.2247200763822585	4.844429600038763	807.9744633967525	0.9172369888585524	12.082692330888396
D2RP_S10	0.7707756818483922	0.7667368954616182	3.3627039905977694	0.38320777232554704	1.6212915064938314
D2SG_S2	0.7034619070436032	1.4246196769568267	45.74226126149314	0.48503801324045237	1.941890907895173
L1RP_S13	0.3046757164404223	2.372055030184548	16.365875452103353	0.8232714449690558	5.658395157618449
L1SG_S5	0.15562913907284767	5.271527835747803	351.23402611445573	0.9687771653435345	32.0278415141568
L2RP_S14	0.6913996627318718	0.6906706871664611	2.2926660030935055	0.4344158682177186	1.768083550803976
L2SG_S6	0.9025073976016197	0.5780842599747186	14.229036420184382	0.18363998387301017	1.2249497528605613
S1RP_S11	0.4491017964071856	1.8045134994792555	5.121182138605847	0.7415770867902749	3.86962590731435
S1SG_S3	0.3728927848954821	3.4063468239887564	91.31626509436086	0.8454467773770751	6.470263013795417
S2RP_S12	0.7527389022013781	0.9826177458512779	6.83124919503841	0.4159370156654284	1.7121441125725667
S2SG_S4	0.16742644011603813	3.300117972083427	46.99491278078708	0.9172297099940276	12.081629772323431
