Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.6176470588235294	1.0892141886359277	1.738769764672716	0.5465766634522662	2.205444491705657
D1SG_S1	0.40497581202487903	1.8823609853281793	1.6183745532447957	0.7808811286001179	4.563732888962563
D2RP_S10	0.3591127098321343	1.554909706120572	1.4136113767106644	0.7248550289942012	3.6344476744186047
D2SG_S2	0.2566328991799325	2.120388633162648	1.5244165534863445	0.856685142864593	6.977643630172814
L1RP_S13	0.9787234042553191	0.12508837899392133	0.7179201392253368	0.04215496643531691	1.0440102155966027
L1SG_S5	0.463855421686747	1.7977717760911458	2.6480580487934806	0.745600584154801	3.9308266360505164
L2RP_S14	0.5	1.2616054764764457	1.713325972253894	0.6781609195402298	3.107142857142857
L2SG_S6	0.4107142857142857	1.7703843588450627	3.031220408256598	0.7766233766233767	4.476744186046512
S1RP_S11	0.3333333333333333	1.0986122886681096	197686874.86159036	1.0	
S1SG_S3	0.25	2.052076895556921	2.65594773467492	0.8564993564993565	6.968609865470851
S2RP_S12	0.5357142857142857	1.0892951246590825	1.2770309742776962	0.6322751322751323	2.7194244604316546
S2SG_S4	0.3707865168539326	1.6956978688427322	2.1297727657653205	0.7796220633299284	4.53765932792584
