Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.4312884264576718	3.0991748559210386	185.22700101423615	0.7919542833223754	4.806635848934786
D1SG_S1	0.135661133371494	6.756373995671231	2070.3184944248246	0.9764607670479163	42.48226788169324
D2RP_S10	0.749703797222492	0.9737916225412169	17.903861156510597	0.4199862440365798	1.7240970403175526
D2SG_S2	0.6685539339037074	1.805923409332948	131.84199949632816	0.5357633337632974	2.1540737143974864
L1RP_S13	0.20040430028484793	3.2715423604945526	75.04378189025601	0.9003187450863939	10.03197643194502
L1SG_S5	0.3033295998370838	5.4335807537593155	1081.527966915273	0.9057140949264751	10.606039144665287
L2RP_S14	0.5822552004058853	0.8387914276185436	11.426086964936722	0.5070943301342622	2.028785751789768
L2SG_S6	0.716556804963164	1.752685979844078	78.89705096118551	0.4807883937198639	1.9259970075870352
S1RP_S11	0.47501435956346927	2.3114609016613796	20.703256421424268	0.747291489235279	3.9571283015910343
S1SG_S3	0.2848581701957651	4.718354628972207	372.2486731029207	0.9133720590447338	11.543619633258865
S2RP_S12	0.6658045769128746	1.5265273091472713	26.41434598440197	0.5416629322058479	2.181800404694999
S2SG_S4	0.1540423361387401	3.6901869355388213	111.47130232872458	0.9304226587344961	14.372495151604692
