Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.4067976462265668	3.216424649600939	48.39960976599788	0.8108832681497833	5.287739430649715
D1SG_S1	0.13379234548745797	6.100933368823834	449.0175506459978	0.9722292041337274	36.00905083222667
D2RP_S10	0.7306800078258197	0.8749374313350267	2.5342985869847925	0.43612611901570897	1.773446215055063
D2SG_S2	0.7104947215897329	1.3423197282982424	10.014616878282318	0.4771080625669274	1.9124410387911073
L1RP_S13	0.2733345369200217	3.204370960279222	19.929399928179887	0.8875163650764952	8.890182120092907
L1SG_S5	0.11775987725354814	4.67190363525136	46.115191166306985	0.9719523245665238	35.65357857808257
L2RP_S14	0.7090428577721006	0.6745216412075105	1.711337005714394	0.41996654946996403	1.7240384999971943
L2SG_S6	0.896524033497763	0.5412398846460952	2.585068830349793	0.193763243087692	1.240330450610759
S1RP_S11	0.3796825396825397	2.1975644934930907	7.252121141898034	0.7663415005667334	4.279750158566786
S1SG_S3	0.3935666982024598	2.59463543644553	7.000820517705444	0.8219173911466656	5.615371464057908
S2RP_S12	0.6400820268865905	1.6148146492633801	7.100400893885716	0.5728348116614368	2.341014734579492
S2SG_S4	0.17277486910994763	2.930251249538965	8.7971021454191	0.9091901177061057	11.012017356917507
