Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.6000493827160494	1.5210419770353067	3.07015918891388	0.5968921153856706	2.480725478631466
D1SG_S1	0.3001177856301531	2.5959129249960693	5.0424756022160775	0.8506156887832553	6.694143393338542
D2RP_S10	0.7357271547298475	0.8354251269498311	0.761606578589287	0.428745277546415	1.7505325745140794
D2SG_S2	0.7441354185178604	1.0272654657425702	1.684130485214622	0.4265110017822862	1.7437126136818577
L1RP_S13	0.38691088701378884	1.563552119684309	1.2044057967271542	0.7160530500670578	3.5217846158804065
L1SG_S5	0.3298627543776621	1.7781606145999798	0.9021468579338083	0.8043205660485594	5.11039908388205
L2RP_S14	0.7062871208660059	0.6523665502107009	0.31393477712567674	0.4206048144605734	1.7259377104919906
L2SG_S6	0.937099161322151	0.2721963156408056	0.29333919490166704	0.11950001609576988	1.1357183626124492
S1RP_S11	0.7292576419213974	0.7625419256545682	0.40315196872027126	0.4297172393598737	1.7535160959057017
S1SG_S3	0.5782608695652174	1.3189323517481522	0.8057592727597986	0.6232136288635958	2.6540238092581645
S2RP_S12	0.676502095510158	1.4086513586786231	2.533725656624333	0.5243111784213637	2.1022146298947444
S2SG_S4	0.21616744857452183	2.1471632057026646	1.4566998037387002	0.8600385373524396	7.144823875684401
