Sample	BP	Sh	F	Si	ISi
BR1_S10	0.3322249930728734	1.8407320368747337	8.363018719762557	0.7771561579455046	4.4874473118959015
BR2_S11	0.46403092296601955	1.065575772835851	2.3991376002464557	0.6353690723971039	2.7424991252773188
BR3_S12	0.46866982350408953	1.600488398552412	8.493441805159842	0.6619489652869301	2.9581332323055234
BS1_S1	0.46153846153846156	2.001888648060892	10.890434150240473	0.7385209385209386	3.824398000908678
BS2_S2	0.4451219512195122	2.278810070886723	15.522998763544084	0.7661978153523866	4.27712
BS3_S3	0.38202247191011235	1.9264350418286078	6.236304261255168	0.7717058222676201	4.380313199105146
DR1_S13	0.9182604187880695	0.3136216136796836	2.7291959802539822	0.151098210509085	1.1779925691989628
DR2_S14	0.5654479257473976	1.4393300669961726	5.408283184896531	0.6369488505609106	2.7544328162711795
DR3_S15	0.5082057986618472	1.0263387055387958	6.637878617436025	0.5578955701046824	2.261909025061753
DS1_S4	0.6414435389988359	1.6679682089413144	16.657861695797607	0.5659912458515486	2.30410098976472
DS2_S5	0.5932407966203983	1.9247884354878058	27.12919782285204	0.6205018090431751	2.635058674400292
DS3_S6	0.6487252124645893	1.6382277978411937	10.41608977530891	0.5651397115632243	2.2995891475737498
LR1_S16	0.9701130515481313	0.15648154880840243	2.8672043310304964	0.05829841984989259	1.0619075310892012
LR2_S17	0.9517895209244923	0.2470342405955636	3.010990306411037	0.09296775347121689	1.1024966354029915
LR3_S18	0.9868041511124893	0.08247005918669569	7.74305699390157	0.026125569468331555	1.0268264251008918
LS1_S7	0.981384510656124	0.16672296374318585	27.20178903509025	0.036863631374071115	1.0382745710523456
LS2_S8	0.982144472150803	0.1594812945539201	25.14861605415647	0.03537338728805384	1.036670548813292
LS3_S9	0.9811208512453279	0.16839122288647637	29.729018551436525	0.03737907356878378	1.0388305225270362
NR1_S22	0.7605633802816901	0.9277513647342649	2.018740576300891	0.40690787836559994	1.6860787110850046
NR2_S23	0.7698234349919744	0.6705207791072978	2.859487864604074	0.3645474123489322	1.5736815294064206
NR3_S24	0.5384615384615384	1.1716880436072057	1.6123964808604714	0.6298076923076923	2.7012987012987013
