Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.7014120415767797	1.0137100262352772	1.2177486887145457	0.4714614735330771	1.8920096642426731
D1SG_S1	0.3611274221961245	1.9001636372551938	2.5287741566857873	0.7679571348325789	4.309548579649241
D2RP_S10	0.7913464775538284	0.7042912915718007	0.6013469172176816	0.3538663375462443	1.5476673916081114
D2SG_S2	0.73777543674831	0.975599438164241	1.4493403927892934	0.43063213422114666	1.7563337520498696
L1RP_S13	0.45071982281284606	1.582632681598827	0.9236254553472765	0.7286686729062559	3.6855309363319595
L1SG_S5	0.5193236714975845	1.3180515778585564	0.7998568383444818	0.6641634791966406	2.9776392323499703
L2RP_S14	0.6808222452394231	0.6584288941607805	0.2405415073343562	0.43874761569094745	1.7817296245985335
L2SG_S6	0.9574377527133433	0.19284869763725562	0.3118357209063979	0.08194192925842847	1.0892557147199184
S1RP_S11	1.0	-0.0	0.1722728658637691	0.0	1.0
S1SG_S3	0.6414762741652021	0.9865332711464811	0.5806819414569069	0.5332000792098814	2.142245436347487
S2RP_S12	0.7896246648793566	0.8136144175430138	1.2754377610039058	0.3597857035581161	1.5619769904510028
S2SG_S4	0.23624595469255663	1.9654837994807828	1.3143803257481632	0.8406574689150059	6.27578834847675
