Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.3712178783528948	3.4196414367913714	38.00336840551488	0.8449428938390691	6.449236831249247
D1SG_S1	0.1563899263918922	5.359060356667636	140.41065355205353	0.9667059504140333	30.035397088538506
D2RP_S10	0.7454242294316612	0.9824798566490311	3.384191556116249	0.42603094565094213	1.7422542076490632
D2SG_S2	0.6999441076572509	1.3880580147929569	6.752789688381671	0.49111190779675984	1.9650685785758555
L1RP_S13	0.11349344978165939	3.747159301782928	23.542739854498116	0.9511131223479754	20.455386967397896
L1SG_S5	0.45990474964602907	2.881246485583039	14.473265100238612	0.7794153769921096	4.533407571044648
L2RP_S14	0.5524552800607777	1.0323664468221905	2.5911339475776494	0.5601264841986652	2.2733807880619064
L2SG_S6	0.7980638915779283	0.946683128175147	2.188826602295773	0.35585110411419285	1.5524361003907972
S1RP_S11	0.38702121796638195	1.626277169739029	5.018707182285515	0.7047200437931247	3.386616595470479
S1SG_S3	0.5108338804990151	1.8737931564095152	2.4936369077453904	0.7127246435082566	3.4809807990917636
S2RP_S12	0.6527299132098524	1.5782191257984266	5.931665999776085	0.5586658930479041	2.2658570553409416
S2SG_S4	0.1850103275302449	2.6951613763557454	5.07223824808863	0.8980805669289802	9.811671531798824
