Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.48262697157841966	2.454248119027047	12.579221090589877	0.7353473960969992	3.7785382998404766
D1SG_S1	0.21492734478203435	3.9199475409689106	32.750470267561376	0.9250055443495084	13.334319068338289
D2RP_S10	0.732938971204657	0.8543598711183689	1.231944450921448	0.4327456911584967	1.7628777506199786
D2SG_S2	0.7281384177188284	1.1582235359731992	3.138237312431422	0.45074126760421396	1.820635596703482
L1RP_S13	0.31761086900794666	2.5514263270260162	5.833997403568339	0.8369151300481035	6.131776665088304
L1SG_S5	0.19720531890917287	3.0505429735704883	6.063540942258856	0.9190334861388768	12.350784939502745
L2RP_S14	0.7081078659738398	0.6644219579493904	0.6649545127403399	0.4200640335488407	1.7243283014836388
L2SG_S6	0.9124677759550035	0.4151569677355743	0.7494379452991045	0.1648687922495361	1.1974166343198118
S1RP_S11	0.41020543406229293	1.6451760145470737	1.8991937008376016	0.7042682585296969	3.381442908455663
S1SG_S3	0.5061274509803921	1.7090704489913293	1.585564538111	0.7065676055830057	3.4079400196656833
S2RP_S12	0.6484570667034305	1.557200216974916	3.3119346339062643	0.5616987331895696	2.2815357283293225
S2SG_S4	0.1954274976511118	2.4544322295127703	2.682560959758669	0.8841572299053302	8.632390257784524
