Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.7260698780235684	0.9887251369527046	4.766416622402699	0.4405973871451674	1.787621253495118
D1SG_S1	0.3084984756097561	3.106879674773596	144.11641223239724	0.8346019153802173	6.046019228691801
D2RP_S10	0.8260436668800227	0.6184562483271439	2.461807323976463	0.3019927522322414	1.4326498803529912
D2SG_S2	0.6963761018609207	1.3131781193115832	16.99204572104673	0.48862561751801514	1.955514461139885
L1RP_S13	0.4680073126142596	1.2493974074257421	1.328236976907558	0.6391974874607416	2.7715993244121084
L1SG_S5	0.31076923076923074	3.483225137693719	49.35379394132415	0.8935232668566002	9.391723153763824
L2RP_S14	0.6369097681124595	0.7090665745667838	0.8511201755206363	0.4690180751589843	1.8833032787310333
L2SG_S6	0.9173093401885176	0.46012635949360836	4.664336979210563	0.15683143864474214	1.1860024742771016
S1RP_S11	0.75	0.5623351446188083	0.6853303889015577	0.40909090909090906	1.6923076923076923
S1SG_S3	0.45866666666666667	2.4627870341470777	17.764950161984093	0.7715080213903743	4.376521250702115
S2RP_S12	0.8485010866005775	0.6138163762269137	2.2935863384140833	0.26981077532950737	1.369508020953422
S2SG_S4	0.165625	3.065532011067329	20.02765016680818	0.914822965571205	11.740253775047366
