Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.538067510179064	2.15745606473626	20.193936348365305	0.674920571366312	3.0761712735961484
D1SG_S1	0.18592208660759071	5.103376566694063	240.68096066727477	0.9457311235826368	18.426768085437107
D2RP_S10	0.7341143195673362	0.8516544636602686	1.9260853313934052	0.4311799364855179	1.7580251895853531
D2SG_S2	0.715569116026782	1.3080353694674438	9.313823638846923	0.4697350185179816	1.8858495939240343
L1RP_S13	0.3413267985296692	2.2226207627700254	7.896125155764689	0.7835256805330219	4.619485592851323
L1SG_S5	0.16781227779094574	3.9951267641056427	28.09700836553089	0.9508537491721334	20.347432065621305
L2RP_S14	0.7056711538814714	0.6712635220226852	1.0379780054624566	0.4224535785748774	1.7314625507200851
L2SG_S6	0.9028611797951254	0.5045053496567817	2.176686455712223	0.18249308856996138	1.2232312485905863
S1RP_S11	0.6226415094339622	1.4656656879611345	2.048547897458868	0.5911880976744528	2.4461127337815984
S1SG_S3	0.42152230971128607	2.4430474313619066	6.2990605862824065	0.7980915988442621	4.95274091754444
S2RP_S12	0.6686669420082116	1.4589146663364867	4.680896787550678	0.5350598593692506	2.1508145083867682
S2SG_S4	0.176180817154448	2.895214391104295	8.087966907121618	0.9069102423578127	10.742320372599298
