Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.5457184325108854	1.4359049281987082	1.8587214600058477	0.640834374050697	2.7842308053754343
D1SG_S1	0.2831275720164609	2.126618370793665	1.486522995893602	0.8517183484202376	6.743922726421001
D2RP_S10	0.35921908893709326	1.6403683044863775	1.342480205088498	0.7438904705953242	3.9045794286705786
D2SG_S2	0.24251679902260231	2.1440568163372746	1.4206178736792654	0.8614980008029264	7.220112386804658
L1RP_S13	0.7466666666666667	0.9400360443522267	1.2821703269775173	0.42555183946488295	1.740801117838845
L1SG_S5	0.22661122661122662	2.2562387029603026	2.005849358390425	0.8823371448371449	8.498858867702275
L2RP_S14	0.2714285714285714	1.7175417712506396	1.571135937497205	0.819047619047619	5.526315789473684
L2SG_S6	0.23255813953488372	2.0716072444337916	2.2018732920925563	0.8659156976744187	7.4579945799458
S1RP_S11	0.42857142857142855	1.0710185424099148	0.9577732307082719	0.680952380952381	3.1343283582089554
S1SG_S3	0.2057142857142857	2.1495757097588815	2.301981122389263	0.8721182266009853	7.8197226502311254
S2RP_S12	0.35443037974683544	1.6014565852464662	1.5000358487071295	0.7552205111666532	4.0853096179183135
S2SG_S4	0.2765957446808511	1.8615062771366313	1.837740095014046	0.8239108409321175	5.678941311852705
