Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.5855770145561793	1.6176976843856066	3.571182600127445	0.6147593928558088	2.5957803550696603
D1SG_S1	0.29387616752033746	2.6384051944922877	5.147019750946177	0.856219364259877	6.955039493687141
D2RP_S10	0.7353208594535101	0.83707185147255	0.7607622170669116	0.42930813787950894	1.7522590847613462
D2SG_S2	0.7428194413899274	1.0325381625665502	1.6821450153344326	0.42841165753445887	1.749510837968649
L1RP_S13	0.38241629136479344	1.6158819564724796	1.333159313363442	0.7241586262367627	3.6252719682955523
L1SG_S5	0.3223972003499563	1.782824815366644	0.8917780358692826	0.8065431099011967	5.169110283377733
L2RP_S14	0.706757651559741	0.6519831658875552	0.3135675622943064	0.42021225391158257	1.7247691189518524
L2SG_S6	0.9357003416300634	0.2780087918810099	0.2929964456505059	0.1220874123927177	1.139065567706988
S1RP_S11	0.7333333333333333	0.8617013361505133	0.5311400142640658	0.4370479312845339	1.7763501647338857
S1SG_S3	0.5751960085531005	1.3262304484367013	0.8037002756074705	0.6264597057660221	2.6770873596132594
S2RP_S12	0.6697856651801739	1.4412566954481691	2.625735596842104	0.5333930585695497	2.1431314264943353
S2SG_S4	0.21537371590506554	2.14668744765183	1.452580904457398	0.8600493114547331	7.145373919875722
