Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.6799186390532544	1.23222040935548	4.348139921406786	0.5042466324439812	2.0171320367017027
D1SG_S1	0.2913030163834022	2.9367038110235937	20.7931518187958	0.8528689409062509	6.796661467398389
D2RP_S10	0.7908533587808334	0.7217493198108094	1.3866643460893273	0.3552031144257849	1.5508759771838283
D2SG_S2	0.7147046501885211	1.2089085097475618	5.163986019694987	0.4666144172785539	1.8748163287387491
L1RP_S13	0.3753565316600114	1.7826640441724035	2.7935763109938176	0.7455236554686422	3.929638339632684
L1SG_S5	0.3321718931475029	2.473477932176405	3.884939953134673	0.8567782189449802	6.982178217821783
L2RP_S14	0.6364072266461169	0.7165948313285622	0.9027458155244804	0.4706387696526265	1.8890692077011144
L2SG_S6	0.9203688181056161	0.39788017435052825	1.2073925258586478	0.15083515715494722	1.1776276519522253
S1RP_S11	0.5581395348837209	0.8584218588797506	0.6042068408670149	0.5441860465116279	2.193877551020408
S1SG_S3	0.5486381322957199	1.5939581333503852	1.8173880382982048	0.6654269206798389	2.9888836305418223
S2RP_S12	0.8056298139276356	0.7824303376700181	1.174110289959559	0.3394002582150448	1.513775947441302
S2SG_S4	0.21253229974160207	2.4643864967528684	3.8306858580688523	0.8753935682800252	8.025267927158666
