Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.5457184325108854	1.4359049281987082	1.8587214600058477	0.640834374050697	2.7842308053754343
D1SG_S1	0.2831275720164609	2.126618370793665	1.486522995893602	0.8517183484202376	6.743922726421001
D2RP_S10	0.35921908893709326	1.6403683044863775	1.342480205088498	0.7438904705953242	3.9045794286705786
D2SG_S2	0.24251679902260231	2.1440568163372746	1.4206178736792654	0.8614980008029264	7.220112386804658
L1RP_S13	0.7272727272727273	1.0613824342668334	1.978582897714081	0.45486272684969753	1.834400341442595
L1SG_S5	0.22661122661122662	2.2562387029603026	2.005849358390425	0.8823371448371449	8.498858867702275
L2RP_S14	0.25333333333333335	1.9361808542147092	2.6704395873147786	0.8443243243243244	6.423611111111112
L2SG_S6	0.22058823529411764	2.2094980353164315	2.824127389992342	0.8789760348583878	8.262826282628263
S1RP_S11	0.25	2.056665401256338	4.5864769192085175	0.873015873015873	7.875
S1SG_S3	0.20454545454545456	2.1724056073744547	2.6009072737368157	0.8735714285714286	7.909604519774012
S2RP_S12	0.35	1.6821140034688167	2.3644611579425594	0.762814465408805	4.21610871726881
S2SG_S4	0.2653061224489796	2.0148323652803497	2.7524019442169947	0.8404622122821731	6.268107476635514
