Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.491051891216005	2.2588563191922906	9.060652032320284	0.7303955559653872	3.7091376723434726
D1SG_S1	0.255738691954542	3.6779855032535895	21.159082682721934	0.9114093633204763	11.287874627399908
D2RP_S10	0.7551646351116036	0.9184448797291098	1.8317843138038614	0.4116229600403456	1.699590453204243
D2SG_S2	0.7185775042982535	1.2241070836918884	3.4191167682822887	0.463823180515316	1.8650563837524596
L1RP_S13	0.22843576892640463	2.4821176098237805	4.123823665256442	0.8620957494459469	7.251408103683059
L1SG_S5	0.668241577649959	1.4312068021759041	2.208155093765615	0.5391889334354638	2.1700867721238875
L2RP_S14	0.5809476478819822	0.7840995258860092	0.7833775647748598	0.5023345879646318	2.009382158808601
L2SG_S6	0.8152173913043478	0.8137938624028752	1.360464944855011	0.3272047901587145	1.4863363849393385
S1RP_S11	0.5348837209302325	1.275153525736003	0.8561016847138916	0.6393167555958253	2.7725158168961666
S1SG_S3	0.6493055555555556	1.0934779223170605	0.6712852418540622	0.541411755478328	2.180605394809116
S2RP_S12	0.6849121031996964	1.3928146161825967	3.140317107769697	0.5153702003574645	2.063430686139406
S2SG_S4	0.20539986329460014	2.2782654840373304	1.908463207599316	0.8730165740692056	7.875043476500607
