Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.6857808857808858	1.1693492751319279	2.5121313818663804	0.49565557158246454	1.982771978145305
D1SG_S1	0.32481254260395365	2.2523589191112543	4.587459485320235	0.8103678164324701	5.2733664781320755
D2RP_S10	0.7911507752834992	0.7181695894686505	0.9858294132770943	0.35471807395741073	1.5497102268660148
D2SG_S2	0.7242550301383819	1.0943237477004977	2.48057013486856	0.4518261840137284	1.8242389016717353
L1RP_S13	0.38136574074074076	1.703492576704405	1.9091982984503857	0.7375922172896695	3.8108625806418654
L1SG_S5	0.38821954484605087	1.830029640122661	1.4390826881167158	0.7864630999422175	4.6830313623987365
L2RP_S14	0.6367343442131415	0.7083725181710084	0.5156011311117854	0.4697440610624861	1.8858817536371646
L2SG_S6	0.9281487743026204	0.33734190969445144	0.5521057834457418	0.13641566309728836	1.1579644943382714
S1RP_S11	0.5925925925925926	0.6759010305740114	0.3710222357615279	0.48888888888888893	1.956521739130435
S1SG_S3	0.5988700564971752	1.2672606441925858	0.8996177641995049	0.6016150041154236	2.51013469465534
S2RP_S12	0.814588323453453	0.7288958787357294	0.8812024579135808	0.32473859984609266	1.480907985814201
S2SG_S4	0.2323943661971831	2.125463494277961	1.7983421302201943	0.8498774181381453	6.661223032522959
