species,ZC1_S4,ZC2_S5,ZC3_S6,ZC4_S7,ZP1_S20,ZP2_S21,ZP3_S22
Pseudomonas abietaniphila,1,NA,1,NA,NA,NA,1
Pseudomonas thivervalensis,1,NA,NA,NA,NA,1,NA
Pseudomonas knackmussii,1,NA,1,6,NA,NA,NA
Pseudomonas hamedanensis,1,NA,NA,NA,NA,1,NA
Pseudomonas shirazensis,1,NA,NA,NA,1,NA,NA
Pseudomonas umsongensis,1,NA,NA,NA,NA,NA,NA
Pseudomonas tructae,1,NA,1,NA,NA,NA,NA
Pseudomonas yamanorum,1,NA,1,NA,NA,NA,NA
Pseudomonas canadensis,1,NA,NA,NA,NA,NA,NA
Pseudomonas brassicacearum,2,NA,NA,NA,2,NA,2
Pseudomonas phenolilytica,1,NA,NA,NA,NA,NA,NA
Pseudomonas kielensis,1,NA,NA,NA,NA,NA,NA
Pseudomonas pohangensis,1,NA,NA,NA,NA,1,NA
Pseudomonas extremaustralis,1,NA,NA,NA,NA,NA,NA
Pseudomonas simiae,1,NA,NA,NA,NA,1,NA
Pseudomonas abieticivorans,1,NA,NA,1,1,NA,NA
Pseudomonas entomophila,1,3,1,2,1,NA,NA
Pseudomonas alkylphenolica,1,1,2,NA,1,1,1
Pseudomonas batumici,1,NA,NA,NA,NA,1,1
Pseudomonas saudiphocaensis,1,NA,NA,NA,1,NA,NA
Pseudomonas oryzae,1,1,NA,NA,NA,1,NA
Stutzerimonas decontaminans,2,NA,NA,NA,NA,NA,NA
Vibrio anguillarum,6,3,4,4,3,3,9
Vibrio coralliilyticus,3,1,NA,NA,NA,NA,NA
Vibrio cholerae,2,NA,NA,NA,NA,1,NA
Vibrio sp. B1FLJ16,1,NA,NA,NA,NA,NA,NA
Photobacterium damselae,1,1,NA,NA,1,NA,1
Photobacterium phosphoreum,1,NA,1,NA,NA,NA,NA
Enterovibrio norvegicus,1,NA,NA,NA,NA,NA,NA
Grimontia hollisae,1,NA,NA,NA,NA,NA,NA
Stenotrophomonas maltophilia,9,6,11,3,2,4,3
Xanthomonas arboricola,2,NA,NA,NA,NA,NA,NA
Alteromonas macleodii,1,NA,NA,NA,NA,NA,NA
Neptunicella sp. SCSIO 80796,1,NA,NA,NA,NA,NA,NA
Paraneptunicella aestuarii,1,NA,NA,NA,NA,NA,NA
Shewanella baltica,1,NA,NA,NA,NA,NA,NA
Shewanella avicenniae,1,NA,NA,NA,NA,NA,NA
Colwellia psychrerythraea,1,NA,NA,NA,NA,NA,NA
Thalassotalea psychrophila,1,NA,NA,NA,NA,NA,NA
Pseudoalteromonas aliena,1,NA,NA,NA,NA,NA,NA
Halomonas sp. JS92-SW72,2,NA,1,NA,NA,NA,NA
Halomonas alkaliantarctica,1,NA,NA,NA,NA,NA,NA
Neptuniibacter halophilus,2,10,2,12,14,6,12
Rheinheimera sp. F8,1,NA,1,NA,NA,NA,1
Thiocapsa bogorovii,1,NA,NA,NA,NA,NA,NA
Nitrosococcus wardiae,1,NA,NA,NA,NA,NA,NA
Sulfuriflexus mobilis,1,NA,NA,NA,NA,NA,NA
Aggregatibacter sp. oral taxon 513,1,NA,NA,NA,NA,NA,NA
Aggregatibacter actinomycetemcomitans,1,1,NA,NA,NA,NA,NA
Pasteurella skyensis,1,NA,NA,NA,NA,NA,NA
Acinetobacter sp. A1-4-2,2,NA,NA,NA,NA,NA,NA
Hydrogenovibrio crunogenus,1,NA,NA,NA,NA,NA,NA
Francisella adeliensis,1,NA,NA,NA,NA,NA,NA
Cellvibrio sp. QJXJ,1,NA,NA,NA,NA,NA,NA
Gilliamella sp. wkB7,1,NA,NA,NA,NA,NA,NA
Legionella cherrii,1,NA,NA,1,NA,NA,1
Burkholderia multivorans,33,29,21,19,24,15,16
Caballeronia grimmiae,1,NA,NA,NA,NA,NA,NA
Polynucleobacter asymbioticus,1,NA,NA,NA,NA,NA,NA
Variovorax paradoxus,2,1,NA,NA,NA,NA,NA
Verminephrobacter eiseniae,1,NA,NA,NA,NA,NA,NA
Massilia sp. YMA4,2,NA,NA,NA,NA,NA,NA
Pseudoduganella sp. UC29_71,1,NA,NA,NA,NA,NA,NA
Achromobacter xylosoxidans,1,NA,NA,NA,NA,NA,NA
Pigmentiphaga sp. CHJ604,1,NA,NA,NA,NA,NA,NA
Turicimonas muris,1,NA,NA,NA,1,NA,NA
Neisseria meningitidis,1,NA,NA,NA,NA,NA,NA
Brucella pseudogrignonensis,1,NA,NA,NA,NA,NA,NA
Pseudochrobactrum algeriensis,1,NA,NA,NA,NA,NA,NA
Rhizobium gallicum,1,NA,NA,NA,NA,NA,NA
Rhizobium rosettiformans,1,NA,NA,NA,NA,NA,NA
Methylobacterium brachiatum,1,NA,NA,NA,NA,NA,NA
Microvirga sp. VF16,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium lablabi,2,NA,NA,NA,NA,NA,1
Mesorhizobium sp. WSM1497,1,NA,NA,NA,NA,NA,NA
Kaistia sp. 32K,1,NA,NA,NA,NA,NA,NA
Novosphingobium ginsenosidimutans,1,NA,NA,NA,NA,NA,NA
Parasphingorhabdus cellanae,1,NA,NA,NA,NA,NA,NA
Tsuneonella sp. CC-YZS046,1,NA,NA,NA,NA,NA,NA
Gluconobacter roseus,1,NA,NA,NA,NA,NA,NA
Roseomonas sp. CCTCC AB2023176,1,NA,NA,NA,NA,NA,NA
Abyssibius alkaniclasticus,1,NA,NA,NA,NA,NA,NA
Pseudosulfitobacter sp. SM2401,1,NA,NA,NA,NA,NA,NA
Anaplasma phagocytophilum,1,NA,NA,NA,NA,NA,NA
Orientia tsutsugamushi,1,NA,NA,NA,NA,NA,NA
Caulobacter sp. NIBR1757,1,NA,NA,NA,NA,NA,NA
Skermanella rosea,1,NA,NA,NA,NA,NA,NA
Sneathiella aquimaris,1,NA,NA,NA,NA,NA,NA
Litorimonas sp. RW-G-Af-16,1,NA,NA,1,NA,NA,NA
Candidatus Gromoviella agglomerans,1,NA,NA,NA,NA,NA,NA
Flagellimonas sp.,1,NA,NA,NA,NA,NA,NA
Flagellimonas oceani,1,NA,NA,NA,NA,NA,NA
Capnocytophaga canimorsus,1,NA,NA,NA,NA,NA,NA
Flavobacterium crassostreae,1,NA,NA,NA,NA,NA,NA
Constantimarinum furrinae,1,NA,NA,NA,NA,NA,NA
Lacinutrix sp. 5H-3-7-4,1,NA,NA,NA,NA,NA,NA
Christiangramia fulva,1,NA,NA,NA,NA,NA,NA
Allomuricauda sp. R78024,1,NA,NA,NA,NA,NA,NA
Chryseobacterium sp. SG20098,1,NA,NA,NA,NA,NA,NA
Chryseobacterium sp. SW-1,1,NA,NA,NA,NA,NA,NA
Elizabethkingia anophelis,1,1,NA,NA,NA,NA,NA
Cloacibacterium normanense,1,NA,NA,NA,NA,NA,NA
Empedobacter brevis,1,NA,NA,NA,2,NA,NA
Bacteroides graminisolvens,1,NA,NA,NA,NA,NA,NA
Bacteroides faecis,2,NA,NA,NA,NA,NA,NA
Phocaeicola vulgatus,2,NA,NA,3,2,3,1
Prevotella sp. E15-22,1,NA,NA,NA,NA,NA,NA
Prevotella corporis,1,NA,NA,NA,NA,NA,NA
Labilibaculum antarcticum,1,NA,NA,NA,NA,NA,NA
Marinifilum fragile,1,NA,NA,NA,NA,NA,NA
Sphingobacterium sp. R2,2,2,NA,NA,NA,NA,NA
Pedobacter sp. SL55,1,NA,NA,NA,NA,NA,NA
Mucilaginibacter ginsenosidivorax,1,1,NA,NA,NA,NA,NA
Hymenobacter oligotrophus,2,NA,NA,NA,NA,NA,NA
Larkinella insperata,1,NA,1,NA,NA,NA,NA
Dyadobacter fermentans,1,NA,NA,NA,NA,NA,NA
Niabella yanshanensis,1,NA,NA,NA,NA,NA,NA
Campylobacter hominis,7,7,10,6,6,9,5
Campylobacter vulpis,1,NA,NA,NA,NA,NA,NA
Campylobacter coli,1,NA,NA,NA,NA,NA,NA
Aliarcobacter faecis,3,NA,NA,NA,1,NA,NA
Aliarcobacter lanthieri,1,NA,NA,NA,NA,NA,NA
Helicobacter pylori,2,1,NA,NA,1,NA,NA
Hydrogenimonas thermophila,1,NA,NA,NA,NA,NA,NA
Sulfurospirillum diekertiae,1,NA,NA,NA,NA,NA,NA
Bdellovibrio reynosensis,1,NA,NA,NA,NA,NA,NA
Bdellovibrio bacteriovorus,1,NA,NA,NA,NA,NA,NA
Halobacteriovorax marinus,1,NA,1,NA,NA,NA,NA
Geotalea uraniireducens,1,NA,1,NA,NA,2,NA
Lawsonia intracellularis,1,NA,NA,NA,NA,NA,NA
Desulfomonile tiedjei,1,NA,NA,NA,NA,NA,NA
Vulgatibacter incomptus,1,NA,NA,NA,1,NA,NA
Corallococcus coralloides,1,NA,NA,NA,NA,NA,NA
Atribacter laminatus,1,NA,NA,NA,NA,NA,NA
Luteitalea pratensis,1,NA,NA,NA,NA,NA,NA
Desulfurobacterium thermolithotrophum,1,1,NA,NA,NA,NA,NA
Borrelia miyamotoi,1,NA,NA,NA,NA,NA,NA
Thermosipho africanus,1,NA,NA,NA,NA,NA,NA
Mesotoga prima,1,NA,NA,NA,NA,NA,NA
Deinococcus gobiensis,1,NA,NA,NA,NA,NA,NA
Candidatus Bipolaricaulis anaerobius,1,NA,NA,NA,NA,NA,NA
Candidatus Fervidibacter sacchari,1,NA,NA,NA,NA,NA,NA
Homo sapiens,100,86,116,78,117,116,126
Saccharomyces eubayanus,3,2,NA,NA,4,1,NA
Salinirubellus litoreus,1,NA,NA,NA,NA,NA,NA
Halobiforma lacisalsi,1,NA,NA,NA,NA,NA,NA
Methanospirillum stamsii,1,NA,NA,NA,NA,1,1
Methanobrevibacter acididurans,1,NA,NA,1,NA,NA,NA
Thermococcus sp. SY098,1,NA,NA,NA,NA,NA,NA
Salmonella phage F12013,1,NA,NA,NA,NA,NA,NA
Tupanvirus deep ocean,1,NA,NA,NA,NA,NA,NA
