Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.4493308511011978	2.7612292682850423	34.19761243113273	0.7740684642062985	4.426119605158182
D1SG_S1	0.1695347512813529	5.530844322429919	264.31587104156614	0.9623556234470472	26.564392654858853
D2RP_S10	0.7508656577053262	0.9545942448360641	4.1513165981503715	0.41814095579886745	1.7186292968479282
D2SG_S2	0.6971160120057419	1.4368907130938502	10.68486372496733	0.49532143980950694	1.9814592472930608
L1RP_S13	0.2130715123094959	2.945166687054933	15.19807987282609	0.8871765369998853	8.86340459164051
L1SG_S5	0.4715372907153729	2.96093979060219	25.13552857647938	0.7696681498102452	4.341561964514104
L2RP_S14	0.5830147703171237	0.82422718006561	2.5113210259415326	0.505803939994186	2.0234884106284365
L2SG_S6	0.7840168243953733	1.0544019627630081	3.782977077507464	0.37804113819476604	1.6078233809507958
S1RP_S11	0.5006045949214026	1.941152588535786	3.9784800683228196	0.7180451650328339	3.546667323922468
S1SG_S3	0.48121761658031087	2.1887047169610807	5.067695323377622	0.7475982122169651	3.9619370717754276
S2RP_S12	0.6767984410140763	1.452614415710255	5.9711908044399244	0.526592321245198	2.1123442750871444
S2SG_S4	0.17729257641921398	2.895505086856842	8.693074715363938	0.9067789440130758	10.727190219131042
