Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.4758657270591801	2.458104320794302	16.697780098113732	0.7469409216494367	3.9516464159989453
D1SG_S1	0.21645893256631513	4.4702740368949945	68.1766925936291	0.9380356660365652	16.138315963988266
D2RP_S10	0.7544829086020443	0.9286651816192057	2.549953453026554	0.41275804594762244	1.702875608766208
D2SG_S2	0.7048109812980321	1.359086577962124	6.643341711202845	0.48417779107981784	1.9386524711555004
L1RP_S13	0.21092508859831358	2.752918755439912	7.09022414071609	0.8813881423570032	8.4308602855698
L1SG_S5	0.5762960249129877	2.0936771749354093	6.89015942503276	0.6572351768347288	2.9174522366836606
L2RP_S14	0.5798350041771094	0.8009137205522228	1.5752297990067259	0.5043146139565586	2.0174086792874726
L2SG_S6	0.80268156424581	0.9041994325734004	1.936534827769548	0.34777602685160447	1.5332156454980193
S1RP_S11	0.5049900199600799	1.5110898744225052	1.5439344394255414	0.6792010384824756	3.1172170734891007
S1SG_S3	0.5520059435364042	1.6730955503571572	1.995202927602878	0.6686014461132255	3.0175146761251694
S2RP_S12	0.6844749464424517	1.3985624936647376	3.8602126268595827	0.5159899867859081	2.0660729586139173
S2SG_S4	0.18650917003419334	2.6830590858705152	4.9376203419364995	0.8971116209440828	9.719270622939115
