Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.34032002453862276	3.5289117042035865	26.437097515750875	0.8684793757158427	7.603370235222168
D1SG_S1	0.18380272875203404	4.513633640254708	44.217614748819116	0.9521082350438943	20.880416516629367
D2RP_S10	0.7420137484836231	0.9978927658619257	2.954930637340215	0.4309227587217046	1.7572307016772277
D2SG_S2	0.7094650205761317	1.2859881397511612	4.0465998981424525	0.47718190333262067	1.9127111444197145
L1RP_S13	0.10094615980336039	3.7182455119542945	17.47639289832446	0.9531546488146335	21.346835378456497
L1SG_S5	0.5149263459783601	2.388780326619428	6.999761780723718	0.7232937610061225	3.613940920291741
L2RP_S14	0.5443312666076173	1.0730318043077713	1.9551891291038845	0.5746586927678473	2.351053102524549
L2SG_S6	0.8122873345935728	0.8457354563068018	1.4648230141405951	0.3328082216505992	1.4988194286115908
S1RP_S11	0.4213308718637241	1.4829412262703467	3.5138178804805458	0.6701956677295025	3.0321008614884537
S1SG_S3	0.6198603568657874	1.147451730324912	0.6598101996032653	0.5722465294007102	2.3377951758029765
S2RP_S12	0.6463737308757307	1.6038371488263368	4.224149055634881	0.5669721717346566	2.309320405586583
S2SG_S4	0.20176823492263973	2.3327726752343967	2.199982523371096	0.8772174993981083	8.144483090814276
