Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.6550779108918644	1.4049678474217924	6.30397312422549	0.5393066969035354	2.1706414946314294
D1SG_S1	0.2682986386667481	3.340288357499004	36.1147857624611	0.877069908636968	8.13470476522174
D2RP_S10	0.7857569602103	0.7367421127479958	1.3747242182829047	0.3626042418427886	1.5688839895814832
D2SG_S2	0.7133057973152382	1.2307654143718156	5.506293109901434	0.46922107563892734	1.8840235625477295
L1RP_S13	0.33785450061652283	2.1140055622995897	4.064945761623098	0.7940252720271703	4.854964537843258
L1SG_S5	0.29194078947368424	2.729093686417177	5.792815945651866	0.8826131687242799	8.518843120070114
L2RP_S14	0.6348649487736727	0.7209573275060649	0.992736327473291	0.4720513349426263	1.8941235506132534
L2SG_S6	0.921432589536846	0.3967812038594765	1.3252507506976063	0.1489737003911582	1.175051817387584
S1RP_S11	0.3888888888888889	1.618628371333752	1.942047203529431	0.7294262421165975	3.6958499147242754
S1SG_S3	0.5256124721603563	1.7016169851703749	2.1540187764145995	0.6895640752520775	3.2212766638139954
S2RP_S12	0.7987628323242959	0.8073874247696893	1.5477382645648798	0.34988672498564233	1.538193478633266
S2SG_S4	0.20737073707370737	2.5466421506522563	4.297677949701155	0.8804791321179448	8.366739781264089
