Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.5601033639425961	1.949178097973951	11.847451696760798	0.6488837208242566	2.8480593447490716
D1SG_S1	0.22867752755150933	4.032806504062307	59.36005208862305	0.9165619167627738	11.984934950589157
D2RP_S10	0.7350197414260277	0.843773184245745	1.2351613640260304	0.42984469640665657	1.7539080908264921
D2SG_S2	0.7228000517888741	1.2290892801209214	5.106690938051669	0.459009372568031	1.8484608591962208
L1RP_S13	0.356424368950465	1.994131237437862	4.042682746917462	0.7618115038852052	4.198355572630388
L1SG_S5	0.21975546975546975	3.0791097478050986	7.85553793886064	0.915336482282089	11.81146291761563
L2RP_S14	0.7052848177873783	0.6690052994602572	0.8514115166015115	0.42260993884853115	1.73193143991037
L2SG_S6	0.9122343618681714	0.4289797153010282	0.9965603247876174	0.16543536356484623	1.1982295395015825
S1RP_S11	0.625	1.2899006573378924	1.2355974934328515	0.5772090112640801	2.365234895355377
S1SG_S3	0.4838709677419355	1.9128257529783979	2.2789614818408728	0.7345227937071828	3.766801730228454
S2RP_S12	0.6758035446079904	1.417316185328237	3.2388085561466147	0.5252962313624505	2.106576913998612
S2SG_S4	0.18195625759416767	2.765566237336462	5.466867265284946	0.9011422588132958	10.115545712413004
