species,ZC1_S4,ZC2_S5,ZC3_S6,ZC4_S7,ZP1_S20,ZP2_S21,ZP3_S22
Quercus lobata,1,NA,NA,NA,NA,1,NA
Glycine soja,2,NA,NA,2,NA,1,NA
Cajanus cajan,2,1,2,1,NA,2,NA
Phaseolus vulgaris,1,NA,NA,NA,1,NA,NA
Populus trichocarpa,1,NA,NA,NA,NA,NA,1
Brassica napus,2,NA,NA,NA,NA,2,NA
Camelina sativa,1,NA,NA,NA,NA,1,1
Eucalyptus grandis,1,1,NA,NA,NA,NA,1
Punica granatum,1,1,1,NA,1,NA,1
Gossypium raimondii,1,NA,2,1,NA,NA,1
Gossypium hirsutum,1,NA,NA,NA,2,NA,NA
Vitis vinifera,1,NA,NA,NA,NA,NA,NA
Capsicum annuum,2,1,4,NA,1,NA,NA
Solanum dulcamara,1,NA,NA,NA,NA,NA,NA
Lycium ferocissimum,1,NA,1,NA,NA,NA,NA
Salvia splendens,1,NA,NA,1,NA,NA,NA
Amaranthus tricolor,1,NA,1,NA,NA,1,NA
Zea mays,2,NA,1,NA,NA,NA,NA
Miscanthus floridulus,2,NA,1,NA,5,1,NA
Phragmites australis,1,NA,NA,NA,2,1,NA
Triticum aestivum,2,3,NA,NA,3,NA,NA
Hordeum vulgare,1,NA,NA,1,NA,NA,NA
Musa acuminata,4,1,NA,NA,2,NA,2
Telopea speciosissima,3,1,1,NA,1,NA,2
Papaver somniferum,1,1,1,1,NA,NA,NA
Magnolia sinica,1,NA,1,NA,1,NA,1
Cryptomeria japonica,6,5,5,1,2,6,4
Toxoplasma gondii,1,NA,NA,NA,1,NA,NA
Plasmodium reichenowi,1,NA,NA,NA,NA,NA,NA
Methanospirillum stamsii,1,NA,NA,NA,NA,NA,NA
