Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.6698143405889885	1.2401574736242165	2.0672794148808973	0.5182010320133175	2.0755544665833345
D1SG_S1	0.32732264766993174	2.1027127409768664	2.701043393087684	0.8027759375425066	5.070375224704262
D2RP_S10	0.7865610547020361	0.727423040721596	0.6896509976106212	0.3612971685134808	1.5656733471379742
D2SG_S2	0.7427628042693696	0.9541086856574499	1.4254206560947544	0.42377263066337756	1.7354260717453298
L1RP_S13	0.35804074555700044	1.8785970137193657	1.9830191364929641	0.7699204239444716	4.346322333967859
L1SG_S5	0.44226044226044225	1.5382281224327774	0.8780851622129341	0.7340997488598965	3.760808783415167
L2RP_S14	0.6354469321483507	0.7002220151253228	0.32823785051128107	0.4697847025067362	1.8860263080446196
L2SG_S6	0.9470134874759152	0.23318820249310673	0.308284159543629	0.10125101602582309	1.1126577251615923
S1RP_S11	0.5379310344827586	0.6902668873793132	0.3282462790115941	0.5005747126436781	2.002301495972382
S1SG_S3	0.621550591327201	1.0255329075104855	0.5534897772877097	0.5545473407566222	2.244907464911191
S2RP_S12	0.8100911002102312	0.7411505359445594	0.9610141751098243	0.33147749905937196	1.4958359645232207
S2SG_S4	0.2556197816313423	1.9218669713382133	1.2646625797968076	0.8267365393537437	5.771557351273573
