Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.7582417582417582	0.9082620795607477	4.533497195170823	0.40053912519415025	1.6681655834901232
D1SG_S1	0.43315772143562725	3.1222083025610585	217.986006309462	0.7667897565678385	4.2879763139173175
D2RP_S10	0.8034965406189726	0.6463177685704997	1.8387370381469839	0.3343964353885722	1.5023958000942939
D2SG_S2	0.7371517771373679	1.1305123999629152	22.272022726227263	0.4291944298416076	1.7519100237976142
L1RP_S13	0.47533632286995514	1.6208262573185486	2.0658071866909764	0.7181312444147459	3.547750434146787
L1SG_S5	0.3010204081632653	3.6172681587929856	64.29846246165819	0.8998512448457644	9.98514657980456
L2RP_S14	0.9733543393383108	0.15388527409099165	1.048010823985187	0.052242400603591865	1.055122112064164
L2SG_S6	0.4897959183673469	2.2747916304785627	13.490336585163574	0.745578231292517	3.9304812834224596
S1RP_S11	0.8235294117647058	0.5783252866601273	0.6421439848810058	0.3090430201931519	1.4472681067344346
S1SG_S3	0.5294117647058824	2.3916333356258583	25.027718360555454	0.7085095090667846	3.4306436439777865
S2RP_S12	0.8084416277233638	0.7806295375391009	3.2356278882165195	0.3338839372927981	1.501239882935476
S2SG_S4	0.18248175182481752	3.087114835690172	26.04159748742599	0.9128687131286871	11.476933669956392
