Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.5626400768421534	1.847731185626686	6.811817364913358	0.64436353104526	2.8118601079892764
D1SG_S1	0.25366678591173697	3.3770950601458893	18.624077393260066	0.8957081454531052	9.588476533901792
D2RP_S10	0.7349008054179181	0.8417797248855114	0.9473408023952248	0.429958255779893	1.7542574910336315
D2SG_S2	0.7309440332424361	1.140668372053489	3.01916569798929	0.44659308449838253	1.8069886226368945
L1RP_S13	0.36231884057971014	1.912914926934687	2.773685649775837	0.7559619567893446	4.097721760278142
L1SG_S5	0.25137362637362637	2.4497132328769324	2.723821186629452	0.8796460753262539	8.308827507792437
L2RP_S14	0.7060434007680576	0.6644320803668075	0.5761774905505613	0.42171629544473543	1.7292550215798679
L2SG_S6	0.9174542409379113	0.3877840369978197	0.6322706180313904	0.15584324759281976	1.1846141100552952
S1RP_S11	0.6654445462878094	1.1865261225039951	1.0007060725439338	0.5334319999327273	2.143310299582941
S1SG_S3	0.5261437908496732	1.6279075528237876	1.4340020664030728	0.6862180843560446	3.18692681172451
S2RP_S12	0.6691871915193659	1.4485233052134379	3.0265945702607677	0.5342303232324682	2.1469839061659344
S2SG_S4	0.19843342036553524	2.418279837649183	2.5360315911375384	0.8810763777896549	8.40875833929157
