run_id,db_name,runtime,sample,trim_clip,trim_head,trim_lead,trim_crop,trim_sliding_win,trim_trail,trim_min_len,trim_paired,trim_both,trim_fw_only,trim_rev_only,trim_dropped,bt_prefix,bt_mode,bt_sensitivity,bt_mixed,bt_discordant,bt_paired,bt_conc_0,bt_conc_1,bt_conc_more,kraken2_min_hits,kraken2_total,kraken2_classified,kraken2_unclassified,bracken_thresh,bracken_species,bracken_species_above_thresh,bracken_species_below_thresh,bracken_kept,bracken_discarded,bracken_redistributed,bracken_not_redistributed,bracken_total,preqc_avg_len_r1,preqc_med_len_r1,preqc_avg_len_r2,preqc_med_len_r2,postqc_avg_len_r1,postqc_med_len_r1,postqc_avg_len_r2,postqc_med_len_r2,bt_avg_r1,bt_med_r1,bt_avg_r2,bt_med_r2,clas_avg_r1,clas_med_r1,clas_avg_r2,clas_med_r2,unclas_avg_r1,unclas_avg_r2,unclas_med_r1,unclas_med_r2
run_2206_2357,k2_core_nt_20240904,01:42:47,C10_S34,TruSeq3-PE-2.fa:2:30:10:8:true,5,5,240,4:15,10,35,301396,293856,2954,513,4073,GRCh38_noalt_as,end-to-end,very-sensitive,off,off,293856,286531,2147,5178,3,286531,100385,186146,40,172,10,162,81404,405,18505,71,99909,159.5,184.0,95.4,100.0,152.6,170.0,90.4,95.0,152.9,171.0,90.5,95.0,154.7,173.0,91.3,95.0,151.9,170.0,90.1,95.0
run_2206_2357,k2_core_nt_20240904,01:42:47,C11_S35,TruSeq3-PE-2.fa:2:30:10:8:true,5,5,240,4:15,10,35,274155,252889,2256,620,18390,GRCh38_noalt_as,end-to-end,very-sensitive,off,off,252889,252871,5,13,3,252871,27080,225791,40,1046,62,984,14115,4504,7500,961,21615,130.4,131.0,85.5,99.0,128.2,128.0,83.3,94.0,128.2,128.0,83.3,94.0,148.8,168.0,89.2,95.0,125.7,123.0,82.6,94.0
run_2206_2357,k2_core_nt_20240904,01:42:47,C12_S36,TruSeq3-PE-2.fa:2:30:10:8:true,5,5,240,4:15,10,35,338097,255724,3089,586,78698,GRCh38_noalt_as,end-to-end,very-sensitive,off,off,255724,252622,1971,1131,3,252622,115627,136995,40,492,27,465,97532,1325,13837,2933,111369,115.5,105.0,76.7,98.0,129.8,132.0,82.9,94.0,129.3,131.0,82.8,94.0,144.6,160.0,87.9,94.0,116.4,106.0,78.5,93.0
run_2206_2357,k2_core_nt_20240904,01:42:47,ENC_S37,TruSeq3-PE-2.fa:2:30:10:8:true,5,5,240,4:15,10,35,761870,54168,1042,1155,705505,GRCh38_noalt_as,end-to-end,very-sensitive,off,off,54168,48383,5658,127,3,48383,19221,29162,40,272,4,268,11223,610,5083,2305,16306,46.5,37.0,41.1,37.0,87.1,65.0,65.3,64.0,75.5,53.0,62.0,53.0,118.8,114.0,85.9,94.0,47.0,36.0,46.2,37.0
run_2206_1816,k2_pluspfp_20250402,01:18:27,A01_S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GRCh38_noalt_as,end-to-end,very-sensitive,off,off,330761,249410,35436,45915,3,249410,228495,20915,40,266,40,226,215728,866,11384,517,227112,NA,NA,NA,NA,NA,NA,NA,NA,104.4,95.0,80.2,92.0,107.2,98.0,82.0,93.0,74.3,54.0,60.9,54.0
run_2206_1816,k2_pluspfp_20250402,01:18:27,A02_S2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GRCh38_noalt_as,end-to-end,very-sensitive,off,off,281266,239124,36456,5686,3,239124,156381,82743,40,208,21,187,142426,680,11903,1372,154329,NA,NA,NA,NA,NA,NA,NA,NA,97.5,83.0,74.9,83.0,116.1,110.0,82.9,94.0,62.4,57.0,59.8,57.0
run_2206_1816,k2_pluspfp_20250402,01:18:27,A03_S3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GRCh38_noalt_as,end-to-end,very-sensitive,off,off,356541,296929,44247,15365,3,296929,236903,60026,40,77,7,70,235474,256,791,382,236265,NA,NA,NA,NA,NA,NA,NA,NA,101.7,90.0,77.9,90.0,103.9,94.0,79.7,92.0,93.4,73.0,70.6,73.0
run_2206_1816,k2_pluspfp_20250402,01:18:27,A04_S4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GRCh38_noalt_as,end-to-end,very-sensitive,off,off,186777,143365,28071,15341,3,143365,138614,4751,40,75,9,66,133411,354,4811,38,138222,NA,NA,NA,NA,NA,NA,NA,NA,107.2,98.0,79.9,93.0,109.1,100.0,81.0,93.0,50.5,41.0,46.5,41.0
run_2206_1816,k2_pluspfp_20250402,01:18:27,A05_S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GRCh38_noalt_as,end-to-end,very-sensitive,off,off,330215,268007,37040,25168,3,268007,251704,16303,40,123,23,100,245855,544,5012,293,250867,NA,NA,NA,NA,NA,NA,NA,NA,97.9,88.0,78.6,88.0,100.0,91.0,80.0,90.0,66.1,49.0,56.8,49.0
run_2206_1816,k2_pluspfp_20250402,01:18:27,A06_S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GRCh38_noalt_as,end-to-end,very-sensitive,off,off,145690,109465,33217,3008,3,109465,76509,32956,40,78,10,68,74081,132,1986,310,76067,NA,NA,NA,NA,NA,NA,NA,NA,128.4,129.0,84.1,94.0,129.3,129.0,85.2,94.0,126.3,128.0,81.6,94.0
