Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.5024957104975822	2.089315160793064	4.905447593574302	0.7174054280085291	3.5386383855602905
D1SG_S1	0.28998834886817576	2.9943334919228666	7.141527330160041	0.8811849967870506	8.416445507371852
D2RP_S10	0.7538763474457116	0.9146877880904148	1.3334466212486855	0.41328568179542013	1.704407015428099
D2SG_S2	0.727833182230281	1.135754317498849	2.289224576380741	0.4498287108293645	1.8176157492832203
L1RP_S13	0.2443971313312416	2.292557595089719	2.7169580265532183	0.8490925374636822	6.626577527664258
L1SG_S5	0.8025034770514604	0.6303031218151198	0.3149605757749846	0.3358758079663632	1.5057424680433138
L2RP_S14	0.5854118847232849	0.7739075096685848	0.5016883098398324	0.5000284658332549	2.000113869815818
L2SG_S6	0.849082256968049	0.5960378233975541	0.5569325847943006	0.2703839661068972	1.37058391475332
S1RP_S11	0.6046681254558717	1.1739060553939724	0.6536891297206021	0.5870561740324873	2.421636884041154
S1SG_S3	0.6684210526315789	0.9812338360256765	0.5199333187315335	0.5132834280609337	2.054583833083854
S2RP_S12	0.6784902507648266	1.4238964777021128	2.9289133499526656	0.5241408120989111	2.1014619984764438
S2SG_S4	0.21112646855563233	2.169687536728247	1.4471167582543967	0.8648922846200024	7.401501810517979
