Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.7011631699097728	1.0436879290033776	1.7509259696041637	0.47289015622083397	1.8971377821943172
D1SG_S1	0.353695652173913	2.008551734793496	4.154049531413667	0.7749772423278523	4.443994955643437
D2RP_S10	0.7958320796845556	0.6956802047914747	0.7979444043669677	0.34749683139020715	1.532559607535049
D2SG_S2	0.7219101123595506	1.1137614228042547	2.6623870658856235	0.45450347799399804	1.8331922563366907
L1RP_S13	0.447741935483871	1.5862331612167053	0.9456223812314472	0.7304841833440929	3.7103573823895757
L1SG_S5	0.44495412844036697	1.67466205270386	1.3911326847557521	0.7450806706738373	3.9228096301811863
L2RP_S14	0.6798911064486484	0.6835172147539141	0.6110847288658801	0.44166259945539876	1.7910317292457965
L2SG_S6	0.9389768295480615	0.2997781686418196	0.685055848186214	0.11677295454399494	1.1322117060893506
S1RP_S11	1.0	-0.0	0.18032477913781747	0.0	1.0
S1SG_S3	0.6122840690978887	1.2075074058041808	0.951238816944739	0.582504060239185	2.395232874774552
S2RP_S12	0.7973904367180904	0.7734914124012294	1.1916732413722924	0.3472965596626205	1.5320893658582595
S2SG_S4	0.22117847993168233	2.1525722789237487	1.8617033363719258	0.8599969344632026	7.142700741343176
