Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.6795454545454546	1.1529372345280304	1.3118081251503364	0.5040950363866186	2.0165154079393774
D1SG_S1	0.35675632016799935	1.7283792945235001	1.4343529202881662	0.7577312101676458	4.127646820261011
D2RP_S10	0.7874010510210869	0.7191027324169824	0.5036367767696351	0.3599334751468293	1.5623376026880906
D2SG_S2	0.7865040650406504	0.7197418097527726	0.7180496516236939	0.3556570730517452	1.5519686151227154
L1RP_S13	0.39161168708765315	1.5655761990667247	1.0511479848199674	0.7266258469121452	3.6579902990266517
L1SG_S5	0.4852150537634409	1.252918817880536	0.5555041210551862	0.675252174416417	3.07931238093116
L2RP_S14	0.635713619547984	0.6968326432412232	0.24002163065962445	0.4693397287006642	1.8844448210744578
L2SG_S6	0.9470134874759152	0.23318820249310673	0.308284159543629	0.10125101602582309	1.1126577251615923
S1RP_S11	0.5379310344827586	0.6902668873793132	0.3282462790115941	0.5005747126436781	2.002301495972382
S1SG_S3	0.8085470085470086	0.4883229714340191	0.25896248072639316	0.3101276197166608	1.449543464240861
S2RP_S12	0.8106140712131162	0.7362174597840404	0.8658066956472241	0.3306143597381195	1.4939071588221922
S2SG_S4	0.2899131596526386	1.7419196403446633	0.9507875114500882	0.8007262296428865	5.018221907519114
