Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.7065395990798554	0.9886886280380874	1.109174092113954	0.46469466903874346	1.8680927354193981
D1SG_S1	0.3658125421443021	1.804827951371487	2.026869879422526	0.7578422097118914	4.129538838334478
D2RP_S10	0.7961472656992586	0.6921904425936499	0.6058515068365669	0.34697995785776214	1.5313465674338131
D2SG_S2	0.7350823552618602	0.9811554941306965	1.4708457806870274	0.43388840276985563	1.7664361671669917
L1RP_S13	0.447741935483871	1.5862331612167053	0.9456223812314472	0.7304841833440929	3.7103573823895757
L1SG_S5	0.6081504702194357	0.9256098310862222	0.4582233941512441	0.54908223418308	2.217699269817673
L2RP_S14	0.6804928844151337	0.6585482556188945	0.24234551620973022	0.43896889210569623	1.7824323570100438
L2SG_S6	0.9572029934518241	0.1919838435239715	0.3152877859409522	0.08232222276927115	1.0897071115938914
S1RP_S11	1.0	-0.0	0.18032477913781747	0.0	1.0
S1SG_S3	0.6645833333333333	0.8605021745232979	0.42700811743445866	0.4998173277661795	1.9992695779203837
S2RP_S12	0.7973904367180904	0.7734914124012294	1.1916732413722924	0.3472965596626205	1.5320893658582595
S2SG_S4	0.24025974025974026	1.9077207914239231	1.1721409913537526	0.8349948234548314	6.060415927170985
