Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.6202163624070318	1.4470501728251817	3.065411667476847	0.5755590414471659	2.3560402921753387
D1SG_S1	0.3188547656919124	2.228663126113415	3.157047561227215	0.816260877640031	5.442499056030479
D2RP_S10	0.7716988893459482	0.7550431004101319	0.6835962347412093	0.38172654496844216	1.6174073007047636
D2SG_S2	0.7340498656501906	1.0381864810747576	1.8784063075443298	0.4384286995057318	1.780717780840737
L1RP_S13	0.3319107025607354	1.9400846333069302	2.054115435373404	0.7905091821409433	4.773478905757055
L1SG_S5	0.41025641025641024	1.7449170187072138	1.1927062854717339	0.7700542305059759	4.34885148007034
L2RP_S14	0.6924557590810307	0.6665539783801248	0.4102637081728598	0.43178829921388395	1.7599074405129436
L2SG_S6	0.9469041006371508	0.2345479973891301	0.30257299220302514	0.10149277158992986	1.112957100823244
S1RP_S11	0.6972477064220184	0.6131783098424005	0.3477831711889381	0.4260958205912334	1.742451154529307
S1SG_S3	0.6	1.1502624856224253	0.6949838862819949	0.5846753246753247	2.407754846779237
S2RP_S12	0.7536758184822487	0.9681790054064323	1.2308798299921062	0.4144647517204191	1.7078391146189729
S2SG_S4	0.23444444444444446	1.9769133870509892	1.2354504364702763	0.8406009511456982	6.273563156038948
