Sample	BP	Sh	F	Si	ISi
D1RP_S9	0.5691548068544874	1.7890036905800653	8.240764425052031	0.6390609457728835	2.7705508403387196
D1SG_S1	0.24580483452992904	3.823788207673728	59.703410479255574	0.9004606175281984	10.046274903134833
D2RP_S10	0.7668010368966187	0.7693622761746196	1.0598797653544754	0.3884585827385145	1.635212222383976
D2SG_S2	0.7175606498998442	1.2410715974658113	5.85310698976043	0.46462935320169796	1.867864825948787
L1RP_S13	0.2764186633039092	2.4492374488738604	6.005443419461763	0.8420930874719894	6.332844990700537
L1SG_S5	0.24324324324324326	3.1648099494943938	9.99463875014166	0.914625191039813	11.713056956488554
L2RP_S14	0.6918962011276458	0.6881142025722653	1.0610806620920552	0.43398071301020213	1.7667242494830824
L2SG_S6	0.9160159127744217	0.43444408698330245	1.6866982424727126	0.1589629034998733	1.1890081949552262
S1RP_S11	0.3129496402877698	1.955259878100432	2.5535913611152274	0.8046385995896423	5.118718425950545
S1SG_S3	0.4833860759493671	1.9878050332998092	3.37336981607681	0.7353686220271205	3.778841374217097
S2RP_S12	0.751426990145301	0.9904634913151846	1.799083606515511	0.4186346717017193	1.7200888173484792
S2SG_S4	0.1864406779661017	2.6887131998127636	5.404408477264212	0.8955829761014521	9.576982398690134
